Datetime,Relative_Humidity,Temperature,MC_PM25,NC_PM25,5_min_sample,10_min_sample,15_min_sample,2.5_min_sample,7.5_min_sample,5_min_sample_NC,10_min_sample_NC,15_min_sample_NC,2.5_min_sample_NC,7.5_min_sample_NC
2024-12-10 19:53:09,52.04,30.31,233,1760,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:13,52.0,30.33,233,1762,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:17,52.04,30.32,233,1760,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:22,52.06,30.31,234,1765,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:27,52.06,30.31,234,1765,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:31,52.07,30.31,235,1775,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:38,52.11,30.32,235,1777,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:41,52.13,30.33,234,1768,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:47,52.16,30.35,235,1773,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:52,52.2,30.32,235,1776,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:53:56,52.23,30.36,235,1773,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:02,52.18,30.32,234,1763,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:06,52.18,30.3,233,1758,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:11,52.22,30.32,232,1750,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:16,52.22,30.34,232,1752,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:22,52.26,30.33,234,1764,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:27,52.25,30.32,236,1782,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:31,52.24,30.34,239,1803,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:36,52.26,30.32,240,1815,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:41,52.32,30.33,242,1826,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:46,52.3,30.34,243,1836,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:52,52.24,30.34,244,1843,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:54:56,52.27,30.36,244,1841,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:02,52.27,30.35,244,1842,244,0,0,244,0,1842,0,0,1842,0
2024-12-10 19:55:06,52.29,30.34,243,1837,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:12,52.31,30.34,244,1845,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:16,52.33,30.34,244,1844,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:22,52.27,30.35,244,1844,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:26,52.27,30.36,242,1824,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:33,52.23,30.35,239,1807,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:37,52.25,30.36,237,1791,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:41,52.22,30.35,237,1788,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:51,52.24,30.34,237,1792,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:55:57,52.17,30.37,239,1801,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:01,52.21,30.33,238,1798,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:07,52.19,30.35,238,1798,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:12,52.21,30.33,239,1801,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:16,52.26,30.35,239,1804,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:19,52.28,30.33,238,1796,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:22,52.2,30.36,239,1802,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:27,52.21,30.35,240,1813,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:31,52.21,30.36,241,1821,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:36,52.23,30.36,243,1832,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:41,52.28,30.33,242,1825,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:46,52.26,30.35,241,1821,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:53,52.25,30.35,240,1812,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:56:57,52.24,30.36,240,1813,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:01,52.21,30.33,239,1802,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:06,52.24,30.34,240,1812,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:11,52.23,30.35,241,1817,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:17,52.26,30.32,239,1803,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:22,52.29,30.34,237,1791,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:27,52.25,30.33,235,1775,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:31,52.31,30.32,235,1772,0,0,0,235,0,0,0,0,1772,0
2024-12-10 19:57:36,52.35,30.32,234,1769,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:41,52.36,30.34,233,1762,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:46,52.42,30.32,234,1767,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:51,52.15,30.3,230,1736,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:57:56,51.63,30.3,219,1652,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:01,50.61,30.29,139,1051,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:06,50.12,30.27,120,906,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:11,50.44,30.25,121,912,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:16,50.78,30.28,141,1064,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:21,50.61,30.28,145,1092,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:26,50.37,30.27,140,1056,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:31,49.87,30.27,137,1031,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:41,49.79,30.27,121,914,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:44,50.11,30.24,151,1142,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:48,50.41,30.25,155,1170,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:51,50.65,30.24,153,1156,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:58:56,50.72,30.27,149,1125,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:01,50.22,30.25,124,939,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:09,50.15,30.24,127,961,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:12,50.08,30.22,132,998,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:16,49.9,30.25,124,934,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:21,49.52,30.21,122,924,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:26,48.96,30.21,119,901,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:31,48.98,30.21,108,812,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:36,48.79,30.18,98,741,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:41,49.02,30.21,96,726,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:46,49.37,30.19,100,751,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:51,49.54,30.17,110,832,0,0,0,0,0,0,0,0,0,0
2024-12-10 19:59:56,49.56,30.18,119,898,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:01,49.52,30.16,120,904,120,120,120,120,120,904,904,904,904,904
2024-12-10 20:00:06,49.14,30.17,119,899,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:11,49.05,30.16,111,837,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:16,49.25,30.18,104,784,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:21,49.65,30.14,106,797,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:26,49.17,30.13,104,785,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:31,48.81,30.15,91,686,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:37,48.47,30.13,86,650,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:43,48.4,30.15,83,623,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:46,48.24,30.13,80,603,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:51,48.51,30.16,78,592,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:00:56,48.67,30.13,78,587,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:01,48.23,30.12,78,589,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:06,48.11,30.12,75,564,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:11,48.32,30.1,65,490,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:16,48.2,30.1,63,478,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:21,48.05,30.1,62,469,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:31,47.95,30.08,61,460,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:35,48.33,30.1,61,459,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:39,48.38,30.1,63,477,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:43,48.02,30.06,65,492,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:47,47.91,30.06,64,487,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:51,47.93,30.06,64,479,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:01:57,48.25,30.03,69,523,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:01,48.25,30.04,74,560,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:06,48.0,30.06,75,570,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:11,47.66,30.06,68,516,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:19,47.82,30.06,62,467,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:24,47.78,30.04,59,445,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:27,47.35,30.03,54,405,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:31,47.52,30.02,52,390,0,0,0,52,0,0,0,0,390,0
2024-12-10 20:02:36,47.88,30.01,52,391,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:41,47.56,30.02,52,393,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:46,47.31,30.0,50,374,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:51,47.45,29.99,48,359,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:02:56,47.46,29.99,47,352,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:01,47.65,29.99,47,352,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:06,47.87,29.99,49,371,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:11,47.99,30.02,54,409,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:16,48.11,30.01,58,435,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:21,48.1,30.0,60,451,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:26,48.27,30.03,62,469,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:31,48.34,30.01,64,487,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:36,47.97,30.0,66,496,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:41,47.73,29.99,64,484,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:46,47.5,30.0,61,457,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:51,47.46,29.99,55,413,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:03:56,47.53,30.0,50,379,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:01,47.47,29.98,48,359,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:06,47.66,29.98,46,348,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:11,47.64,30.0,45,340,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:21,47.57,29.99,45,336,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:25,47.64,29.99,44,334,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:30,47.7,30.02,44,331,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:36,47.51,29.99,44,332,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:41,47.44,30.02,43,327,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:46,47.51,29.99,43,325,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:51,47.69,30.02,43,323,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:04:56,47.59,30.02,43,325,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:01,47.51,30.0,44,333,44,0,0,44,0,333,0,0,333,0
2024-12-10 20:05:06,47.48,30.01,44,336,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:11,47.62,29.99,44,334,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:16,47.67,29.99,45,337,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:21,47.65,30.0,45,340,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:30,47.62,30.01,46,347,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:33,47.61,29.99,46,349,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:37,47.62,30.0,47,351,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:41,47.75,29.98,47,353,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:46,47.71,29.98,48,359,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:51,47.51,29.99,48,360,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:05:56,47.58,29.98,47,354,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:01,47.6,30.0,46,346,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:06,47.63,29.97,46,348,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:11,47.8,30.02,48,363,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:16,47.93,30.03,50,379,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:21,47.82,30.02,51,386,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:26,47.75,30.02,51,381,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:31,47.62,30.03,49,366,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:36,47.7,30.01,47,354,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:41,47.7,30.01,46,344,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:46,47.45,30.02,45,338,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:51,47.27,30.02,44,329,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:06:56,47.15,30.01,42,315,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:01,47.19,30.01,40,305,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:06,47.21,30.04,39,297,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:16,47.38,30.01,39,292,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:20,47.45,30.01,38,287,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:23,47.48,30.02,37,283,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:28,47.41,30.0,36,272,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:31,47.33,30.0,35,265,0,0,0,35,35,0,0,0,265,265
2024-12-10 20:07:36,47.23,30.02,35,261,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:41,47.01,29.98,34,254,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:46,46.93,30.01,33,249,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:51,47.05,30.01,33,246,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:07:57,46.92,29.98,32,240,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:01,46.85,29.99,31,237,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:06,46.81,30.0,31,233,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:11,46.93,30.01,32,243,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:16,47.22,30.0,40,299,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:21,47.4,30.01,42,317,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:26,47.5,30.01,47,353,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:31,47.47,30.0,47,356,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:39,47.4,29.98,45,339,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:43,47.53,29.98,43,323,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:47,47.47,30.01,40,301,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:51,47.11,30.02,39,294,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:08:56,47.01,30.01,38,286,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:01,46.96,30.02,36,275,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:06,47.01,30.0,35,266,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:11,47.15,30.03,34,256,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:17,47.27,29.99,33,247,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:22,47.41,29.99,33,252,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:26,47.41,29.98,39,298,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:31,47.37,30.01,40,301,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:38,47.28,30.0,40,300,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:41,47.21,30.01,39,295,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:46,47.21,30.01,38,287,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:51,47.23,30.01,37,278,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:09:56,47.07,29.98,36,271,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:06,47.0,29.98,35,261,35,35,0,35,0,261,261,0,261,0
2024-12-10 20:10:09,46.95,29.99,34,255,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:13,47.06,29.98,33,252,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:16,47.17,29.98,33,250,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:21,47.23,29.99,33,246,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:26,47.04,30.0,31,238,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:32,47.09,30.0,31,231,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:36,47.1,30.01,31,232,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:41,46.99,29.97,31,234,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:46,46.78,29.99,31,231,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:51,46.6,29.97,30,224,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:10:56,46.83,29.97,29,217,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:01,46.97,29.97,28,213,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:06,47.06,29.97,28,210,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:11,47.06,29.97,28,209,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:16,47.07,29.98,28,214,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:21,47.05,29.97,28,215,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:26,47.02,29.98,28,214,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:31,46.9,29.96,28,214,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:36,46.92,29.96,28,214,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:47,47.01,29.97,28,215,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:51,47.09,29.95,29,219,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:56,47.04,29.96,29,218,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:11:59,47.02,29.97,29,220,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:03,47.0,29.97,30,227,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:08,47.02,29.96,31,233,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:11,47.1,29.98,33,247,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:16,47.03,29.97,34,259,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:21,46.9,29.98,34,260,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:26,46.88,29.98,33,249,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:31,46.91,29.96,30,227,0,0,0,30,0,0,0,0,227,0
2024-12-10 20:12:36,46.86,29.97,28,212,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:41,47.04,29.98,27,203,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:46,47.15,29.96,26,196,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:55,46.91,29.94,25,190,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:12:59,46.64,29.96,25,188,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:02,46.62,29.97,24,183,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:07,46.74,29.95,23,176,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:11,46.77,29.94,23,173,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:16,46.84,29.98,23,174,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:21,46.85,29.95,23,176,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:26,46.85,29.94,25,188,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:31,46.97,29.95,28,209,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:37,46.95,29.95,28,214,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:41,47.09,29.95,43,324,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:46,47.19,29.95,42,316,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:51,47.25,29.96,41,310,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:13:56,47.06,29.96,40,298,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:02,46.95,29.97,39,291,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:06,47.16,29.96,37,280,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:11,47.4,29.96,36,272,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:16,47.48,29.96,38,286,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:22,47.44,29.95,40,302,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:26,47.37,29.96,41,307,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:31,47.33,29.96,40,302,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:36,47.46,29.98,39,294,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:41,47.6,29.98,38,287,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:46,47.55,29.97,38,288,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:51,47.62,29.96,38,291,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:14:58,48.35,29.97,51,381,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:02,48.79,29.97,71,537,71,0,71,71,71,537,0,537,537,537
2024-12-10 20:15:06,48.86,29.99,76,572,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:11,48.95,30.0,75,568,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:16,49.32,29.98,76,572,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:21,49.18,29.99,77,580,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:26,48.56,30.0,72,542,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:31,48.25,29.99,63,477,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:36,48.05,30.02,57,428,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:47,48.19,29.99,50,378,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:51,48.26,30.01,55,418,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:54,47.62,29.98,43,327,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:15:58,47.11,29.99,36,270,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:02,47.27,30.01,32,242,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:06,47.13,29.99,31,232,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:11,47.08,30.03,29,220,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:16,47.08,30.02,28,211,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:21,46.96,30.02,27,202,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:26,46.97,30.0,26,195,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:31,47.1,29.98,25,190,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:36,47.36,30.0,32,241,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:41,47.5,30.02,39,293,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:46,47.44,29.99,40,300,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:51,47.28,30.0,40,298,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:16:56,47.42,30.03,38,287,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:01,47.36,30.02,37,279,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:06,47.28,30.01,37,276,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:11,47.15,30.02,36,270,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:16,47.19,30.03,33,252,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:21,47.23,30.03,32,241,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:26,47.26,30.02,31,231,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:31,47.1,30.02,30,226,0,0,0,30,0,0,0,0,226,0
2024-12-10 20:17:36,46.92,30.01,29,220,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:41,46.81,30.03,26,200,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:46,46.98,30.02,25,187,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:51,47.07,30.02,25,189,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:17:56,47.03,30.02,25,192,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:01,46.95,30.03,25,191,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:09,47.01,30.05,25,187,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:14,47.03,30.04,25,186,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:18,47.06,30.04,24,183,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:21,47.11,30.04,24,179,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:26,47.01,30.06,24,182,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:36,46.92,30.04,25,187,0,0,0,0,0,0,0,0,0,0
2024-12-10 20:18:39,46.75,30.05,25,190,0,0,0,0,0,0,0,0,0,0
