Datetime,MC_PM25
2024-10-11 00:53:16,21
2024-10-11 00:53:20,21
2024-10-11 00:53:29,21
2024-10-11 00:53:48,21
2024-10-11 00:54:16,21
2024-10-11 00:54:20,21
2024-10-11 00:54:29,21
2024-10-11 00:54:32,21
2024-10-11 00:54:41,20
2024-10-11 00:54:45,19
2024-10-11 00:55:00,19
2024-10-11 00:55:02,19
2024-10-11 00:55:18,19
2024-10-11 00:55:24,19
2024-10-11 00:55:33,18
2024-10-11 00:55:35,18
2024-10-11 00:55:44,18
2024-10-11 00:55:49,19
2024-10-11 00:55:58,19
2024-10-11 00:56:02,19
2024-10-11 00:56:21,19
2024-10-11 00:56:24,19
2024-10-11 00:56:43,19
2024-10-11 00:56:49,19
2024-10-11 00:57:02,19
2024-10-11 00:57:09,19
2024-10-11 00:57:17,20
2024-10-11 00:57:21,19
2024-10-11 00:57:29,19
2024-10-11 00:57:35,19
2024-10-11 00:57:42,19
2024-10-11 00:57:47,19
2024-10-11 00:57:55,19
2024-10-11 00:58:00,19
2024-10-11 00:58:08,19
2024-10-11 00:58:11,19
2024-10-11 00:58:20,19
2024-10-11 00:58:34,19
2024-10-11 00:58:49,20
2024-10-11 00:58:54,20
2024-10-11 00:59:03,20
2024-10-11 00:59:08,20
2024-10-11 00:59:16,20
2024-10-11 00:59:20,19
2024-10-11 00:59:25,19
2024-10-11 00:59:31,19
2024-10-11 00:59:49,18
2024-10-11 00:59:55,18
2024-10-11 01:00:03,18
2024-10-11 01:00:09,18
2024-10-11 01:00:22,18
2024-10-11 01:00:26,18
2024-10-11 01:00:33,18
2024-10-11 01:00:48,18
2024-10-11 01:00:56,18
2024-10-11 01:01:00,18
2024-10-11 01:01:08,18
2024-10-11 01:01:11,19
2024-10-11 01:01:30,20
2024-10-11 01:01:34,20
2024-10-11 01:01:42,19
2024-10-11 01:01:54,19
2024-10-11 01:02:00,19
2024-10-11 01:02:04,20
2024-10-11 01:02:23,20
2024-10-11 01:02:27,19
2024-10-11 01:02:43,19
2024-10-11 01:02:47,19
2024-10-11 01:02:55,19
2024-10-11 01:03:01,18
2024-10-11 01:03:07,19
2024-10-11 01:03:24,19
2024-10-11 01:03:38,19
2024-10-11 01:03:41,19
2024-10-11 01:03:58,19
2024-10-11 01:04:00,19
2024-10-11 01:04:06,19
2024-10-11 01:04:13,19
2024-10-11 01:04:19,19
2024-10-11 01:04:32,19
2024-10-11 01:04:41,19
2024-10-11 01:04:45,19
2024-10-11 01:04:54,19
2024-10-11 01:04:58,19
2024-10-11 01:05:04,20
2024-10-11 01:05:04,16
2024-10-11 01:05:04,16
2024-10-11 01:05:12,20
2024-10-11 01:05:21,19
2024-10-11 01:05:55,15
2024-10-11 01:05:53,15
2024-10-11 01:05:57,15
2024-10-11 01:06:01,16
2024-10-11 01:05:59,16
2024-10-11 01:07:07,15
2024-10-11 01:07:14,15
2024-10-11 01:07:23,15
2024-10-11 01:07:40,16
2024-10-11 01:07:48,16
2024-10-11 01:07:55,16
2024-10-11 01:08:04,15
2024-10-11 01:08:08,15
2024-10-11 01:08:26,16
2024-10-11 01:08:32,16
2024-10-11 01:08:39,16
2024-10-11 01:08:45,16
2024-10-11 01:08:54,16
2024-10-11 01:08:58,16
2024-10-11 01:09:18,15
2024-10-11 01:09:34,16
2024-10-11 01:09:40,16
2024-10-11 01:09:47,15
2024-10-11 01:09:55,15
2024-10-11 01:10:02,15
2024-10-11 01:10:19,15
2024-10-11 01:10:26,15
2024-10-11 01:10:44,15
2024-10-11 01:10:51,15
2024-10-11 01:11:08,15
2024-10-11 01:11:15,15
2024-10-11 01:11:34,15
2024-10-11 01:11:39,15
2024-10-11 01:11:50,16
2024-10-11 01:11:58,16
2024-10-11 01:12:07,15
2024-10-11 01:12:14,15
2024-10-11 01:12:22,16
2024-10-11 01:12:40,15
2024-10-11 01:12:49,15
2024-10-11 01:12:56,15
2024-10-11 01:13:04,15
2024-10-11 01:13:10,15
2024-10-11 01:13:27,15
2024-10-11 01:13:42,15
2024-10-11 01:13:50,15
2024-10-11 01:13:58,16
2024-10-11 01:14:05,16
2024-10-11 01:14:11,16
2024-10-11 01:14:20,16
2024-10-11 01:14:28,16
2024-10-11 01:14:35,16
2024-10-11 01:14:44,16
2024-10-11 01:14:53,15
2024-10-11 01:14:59,16
2024-10-11 01:15:09,16
2024-10-11 01:15:15,15
2024-10-11 01:15:24,15
2024-10-11 01:15:32,15
2024-10-11 01:15:41,15
2024-10-11 01:15:57,15
2024-10-11 01:16:06,15
2024-10-11 01:16:11,15
2024-10-11 01:16:19,15
2024-10-11 01:16:25,14
2024-10-11 01:16:35,15
2024-10-11 01:16:41,15
2024-10-11 01:17:07,14
2024-10-11 01:17:13,14
2024-10-11 01:17:21,14
2024-10-11 01:17:28,14
2024-10-11 01:17:44,15
2024-10-11 01:17:51,15
2024-10-11 01:17:59,15
2024-10-11 01:18:05,15
2024-10-11 01:18:13,15
2024-10-11 01:18:28,15
2024-10-11 01:18:38,16
2024-10-11 01:18:44,15
2024-10-11 01:18:54,15
2024-10-11 01:19:01,15
2024-10-11 01:19:10,15
2024-10-11 01:19:18,16
2024-10-11 01:19:27,16
2024-10-11 01:19:34,15
2024-10-11 01:19:53,15
2024-10-11 01:20:00,16
2024-10-11 01:20:17,16
2024-10-11 01:20:34,16
2024-10-11 01:20:44,16
2024-10-11 01:20:49,15
2024-10-11 01:21:13,15
2024-10-11 01:21:30,15
2024-10-11 01:21:49,15
2024-10-11 01:21:55,16
2024-10-11 01:22:13,15
2024-10-11 01:22:31,15
2024-10-11 01:22:46,16
2024-10-11 01:22:54,16
2024-10-11 01:23:03,16
2024-10-11 01:23:10,16
2024-10-11 01:23:24,16
2024-10-11 01:23:39,15
2024-10-11 01:23:49,15
2024-10-11 01:23:56,15
2024-10-11 01:24:04,15
2024-10-11 01:24:11,15
2024-10-11 01:24:20,15
2024-10-11 01:24:27,16
2024-10-11 01:24:44,16
2024-10-11 01:24:51,16
2024-10-11 01:24:58,16
2024-10-11 01:25:16,15
2024-10-11 01:25:23,15
2024-10-11 01:25:27,15
2024-10-11 01:25:36,15
2024-10-11 01:25:41,15
2024-10-11 01:25:52,15
2024-10-11 01:25:58,15
2024-10-11 01:26:17,16
2024-10-11 01:26:33,16
2024-10-11 01:26:41,16
2024-10-11 01:26:57,16
2024-10-11 01:27:06,15
2024-10-11 01:27:11,15
2024-10-11 01:27:22,14
2024-10-11 01:27:51,14
2024-10-11 01:28:08,14
2024-10-11 01:28:15,14
2024-10-11 01:28:31,14
2024-10-11 01:28:40,14
2024-10-11 01:28:42,14
2024-10-11 01:28:50,14
2024-10-11 01:29:01,14
2024-10-11 01:29:09,14
2024-10-11 01:29:22,14
2024-10-11 01:29:29,14
2024-10-11 01:29:35,14
2024-10-11 01:29:44,14
2024-10-11 01:29:50,14
2024-10-11 01:30:00,14
2024-10-11 01:30:06,14
2024-10-11 01:30:22,14
2024-10-11 01:30:27,14
2024-10-11 01:30:36,15
2024-10-11 01:30:44,15
2024-10-11 01:30:50,15
2024-10-11 01:31:06,16
2024-10-11 01:31:14,15
2024-10-11 01:31:25,15
2024-10-11 01:31:38,15
2024-10-11 01:31:43,15
2024-10-11 01:31:56,15
2024-10-11 01:32:02,15
2024-10-11 01:32:26,15
2024-10-11 01:32:42,14
2024-10-11 01:33:04,14
2024-10-11 01:33:22,15
2024-10-11 01:33:37,15
2024-10-11 01:33:43,15
2024-10-11 01:33:53,15
2024-10-11 01:33:59,15
2024-10-11 01:34:08,16
2024-10-11 01:34:15,16
2024-10-11 01:34:25,16
2024-10-11 01:34:31,16
2024-10-11 01:34:40,15
2024-10-11 01:34:47,15
2024-10-11 01:34:57,14
2024-10-11 01:35:04,14
2024-10-11 01:35:12,14
2024-10-11 01:35:19,14
2024-10-11 01:35:28,15
2024-10-11 01:35:35,15
2024-10-11 01:35:43,14
2024-10-11 01:35:48,15
2024-10-11 01:35:58,15
2024-10-11 01:36:04,14
2024-10-11 01:36:13,14
2024-10-11 01:36:17,14
2024-10-11 01:36:36,14
2024-10-11 01:36:43,14
2024-10-11 01:37:07,14
2024-10-11 01:37:14,14
2024-10-11 01:37:23,14
2024-10-11 01:37:29,14
2024-10-11 01:37:48,14
2024-10-11 01:37:54,15
2024-10-11 01:38:01,15
2024-10-11 01:38:15,14
2024-10-11 01:38:24,15
2024-10-11 01:38:30,15
2024-10-11 01:38:36,14
2024-10-11 01:38:43,14
2024-10-11 01:38:51,14
2024-10-11 01:38:58,15
2024-10-11 01:39:06,15
2024-10-11 01:39:13,15
2024-10-11 01:39:20,15
2024-10-11 01:39:27,15
2024-10-11 01:39:35,14
2024-10-11 01:39:39,14
2024-10-11 01:39:49,14
2024-10-11 01:39:53,14
2024-10-11 01:40:01,14
2024-10-11 01:40:15,15
2024-10-11 01:40:33,15
2024-10-11 01:40:48,15
2024-10-11 01:41:05,15
2024-10-11 01:41:11,15
2024-10-11 01:41:29,14
2024-10-11 01:41:34,14
2024-10-11 01:41:51,15
2024-10-11 01:41:57,14
2024-10-11 01:42:05,14
2024-10-11 01:42:20,14
2024-10-11 01:42:28,14
2024-10-11 01:42:35,14
2024-10-11 01:42:49,14
2024-10-11 01:42:55,14
2024-10-11 01:43:04,14
2024-10-11 01:43:10,14
2024-10-11 01:43:31,14
2024-10-11 01:43:37,14
2024-10-11 01:43:46,14
2024-10-11 01:43:52,14
2024-10-11 01:44:09,14
2024-10-11 01:44:15,14
2024-10-11 01:44:24,13
2024-10-11 01:44:30,14
2024-10-11 01:44:47,14
2024-10-11 01:44:53,14
2024-10-11 01:45:02,14
2024-10-11 01:45:08,14
2024-10-11 01:45:16,15
2024-10-11 01:45:32,15
2024-10-11 01:45:39,15
2024-10-11 01:45:58,15
2024-10-11 01:46:04,15
2024-10-11 01:46:11,14
2024-10-11 01:46:31,14
2024-10-11 01:46:45,14
2024-10-11 01:46:53,14
2024-10-11 01:47:01,15
2024-10-11 01:47:20,14
2024-10-11 01:47:27,15
2024-10-11 01:47:35,14
2024-10-11 01:47:40,14
2024-10-11 01:47:49,14
2024-10-11 01:48:02,14
2024-10-11 01:48:17,15
2024-10-11 01:48:24,15
2024-10-11 01:48:32,15
2024-10-11 01:48:35,14
2024-10-11 01:48:57,14
2024-10-11 01:49:04,15
2024-10-11 01:49:13,15
2024-10-11 01:49:19,15
2024-10-11 01:49:28,16
2024-10-11 01:49:35,16
2024-10-11 01:49:51,15
2024-10-11 01:49:58,15
2024-10-11 01:50:10,15
2024-10-11 01:50:12,14
2024-10-11 01:50:24,14
2024-10-11 01:50:31,14
2024-10-11 01:50:40,15
2024-10-11 01:50:47,15
2024-10-11 01:50:54,15
2024-10-11 01:51:03,15
2024-10-11 01:51:21,15
2024-10-11 01:51:27,15
2024-10-11 01:51:36,15
2024-10-11 01:51:54,15
2024-10-11 01:52:10,15
2024-10-11 01:52:17,15
2024-10-11 01:52:26,14
2024-10-11 01:52:32,14
2024-10-11 01:52:41,14
2024-10-11 01:52:47,14
2024-10-11 01:53:02,14
2024-10-11 01:53:17,14
2024-10-11 01:53:27,14
2024-10-11 01:53:33,14
2024-10-11 01:53:51,14
2024-10-11 01:53:58,14
2024-10-11 01:54:07,14
2024-10-11 01:54:23,14
2024-10-11 01:54:30,13
2024-10-11 01:54:47,13
2024-10-11 01:55:06,14
2024-10-11 01:55:12,14
2024-10-11 01:55:21,14
2024-10-11 01:55:27,14
2024-10-11 01:55:34,14
2024-10-11 01:55:52,14
2024-10-11 01:55:59,14
2024-10-11 01:56:07,14
2024-10-11 01:56:35,14
2024-10-11 01:56:40,13
2024-10-11 01:56:59,14
2024-10-11 01:57:08,14
2024-10-11 01:57:36,14
2024-10-11 01:57:41,14
2024-10-11 01:57:52,13
2024-10-11 01:57:58,13
2024-10-11 01:58:07,14
2024-10-11 01:58:13,14
2024-10-11 01:58:29,14
2024-10-11 01:58:43,14
2024-10-11 01:58:52,14
2024-10-11 01:58:57,14
2024-10-11 01:59:08,14
2024-10-11 01:59:12,13
2024-10-11 01:59:22,13
2024-10-11 01:59:28,13
2024-10-11 01:59:47,13
2024-10-11 02:00:00,13
2024-10-11 02:00:09,14
2024-10-11 02:00:15,13
2024-10-11 02:00:33,13
2024-10-11 02:00:40,14
2024-10-11 02:00:49,14
2024-10-11 02:00:55,14
2024-10-11 02:01:04,14
2024-10-11 02:01:11,14
2024-10-11 02:01:20,14
2024-10-11 02:01:27,14
2024-10-11 02:01:36,14
2024-10-11 02:01:53,14
2024-10-11 02:02:01,14
2024-10-11 02:02:19,15
2024-10-11 02:02:27,15
2024-10-11 02:02:32,15
2024-10-11 02:02:41,14
2024-10-11 02:02:48,14
2024-10-11 02:02:57,14
2024-10-11 02:03:28,14
2024-10-11 02:03:16,14
2024-10-11 02:03:47,14
2024-10-11 02:03:54,14
2024-10-11 02:04:02,14
2024-10-11 02:04:09,14
2024-10-11 02:04:16,14
2024-10-11 02:04:23,14
2024-10-11 02:04:30,14
2024-10-11 02:04:37,14
2024-10-11 02:04:45,14
2024-10-11 02:04:52,14
2024-10-11 02:05:01,14
2024-10-11 02:05:17,14
2024-10-11 02:05:35,14
2024-10-11 02:05:50,14
2024-10-11 02:05:59,15
2024-10-11 02:06:05,15
2024-10-11 02:06:13,15
2024-10-11 02:06:20,14
2024-10-11 02:06:33,14
2024-10-11 02:06:39,14
2024-10-11 02:06:48,13
2024-10-11 02:06:55,13
2024-10-11 02:07:14,13
2024-10-11 02:07:27,13
2024-10-11 02:07:35,13
2024-10-11 02:07:49,13
2024-10-11 02:08:02,14
2024-10-11 02:08:10,14
2024-10-11 02:08:17,14
2024-10-11 02:08:25,14
2024-10-11 02:08:32,14
2024-10-11 02:08:38,14
2024-10-11 02:08:42,14
2024-10-11 02:08:51,14
2024-10-11 02:08:56,14
2024-10-11 02:09:05,14
2024-10-11 02:09:12,14
2024-10-11 02:09:21,13
2024-10-11 02:09:27,13
2024-10-11 02:09:37,14
2024-10-11 02:10:02,14
2024-10-11 02:10:22,14
2024-10-11 02:10:28,14
2024-10-11 02:10:36,14
2024-10-11 02:10:43,14
2024-10-11 02:10:49,14
2024-10-11 02:10:55,14
2024-10-11 02:11:03,14
2024-10-11 02:11:11,14
2024-10-11 02:11:17,14
2024-10-11 02:11:34,14
2024-10-11 02:11:53,14
2024-10-11 02:11:59,14
2024-10-11 02:12:08,14
2024-10-11 02:12:14,14
2024-10-11 02:12:23,14
2024-10-11 02:12:29,14
2024-10-11 02:12:37,14
2024-10-11 02:12:43,13
2024-10-11 02:12:52,13
2024-10-11 02:13:18,13
2024-10-11 02:13:27,14
2024-10-11 02:13:33,14
2024-10-11 02:13:42,14
2024-10-11 02:13:48,14
2024-10-11 02:13:57,14
2024-10-11 02:14:04,14
2024-10-11 02:14:12,14
2024-10-11 02:14:19,14
2024-10-11 02:14:27,14
2024-10-11 02:14:33,14
2024-10-11 02:14:41,14
2024-10-11 02:14:47,14
2024-10-11 02:14:56,13
2024-10-11 02:15:02,13
2024-10-11 02:15:11,13
2024-10-11 02:15:17,13
2024-10-11 02:15:25,13
2024-10-11 02:15:32,13
2024-10-11 02:15:52,13
2024-10-11 02:15:59,13
2024-10-11 02:16:15,13
2024-10-11 02:16:21,14
2024-10-11 02:16:39,14
2024-10-11 02:16:52,14
2024-10-11 02:17:01,14
2024-10-11 02:17:06,14
2024-10-11 02:17:16,14
2024-10-11 02:17:23,14
2024-10-11 02:17:31,14
2024-10-11 02:17:38,14
2024-10-11 02:17:46,13
2024-10-11 02:17:52,13
2024-10-11 02:18:01,14
2024-10-11 02:18:08,14
2024-10-11 02:18:16,13
2024-10-11 02:18:23,13
2024-10-11 02:18:42,14
2024-10-11 02:18:48,14
2024-10-11 02:19:07,14
2024-10-11 02:19:14,14
2024-10-11 02:19:23,14
2024-10-11 02:19:29,14
2024-10-11 02:19:50,14
2024-10-11 02:20:05,14
2024-10-11 02:20:14,14
2024-10-11 02:20:30,14
2024-10-11 02:20:46,14
2024-10-11 02:21:01,14
2024-10-11 02:21:21,14
2024-10-11 02:21:28,14
2024-10-11 02:21:37,14
2024-10-11 02:21:43,14
2024-10-11 02:21:51,14
2024-10-11 02:21:56,14
2024-10-11 02:22:14,14
2024-10-11 02:22:21,14
2024-10-11 02:22:39,13
2024-10-11 02:22:45,13
2024-10-11 02:22:54,13
2024-10-11 02:23:01,13
2024-10-11 02:23:23,13
2024-10-11 02:23:29,13
2024-10-11 02:23:38,13
2024-10-11 02:23:45,13
2024-10-11 02:24:04,13
2024-10-11 02:24:11,13
2024-10-11 02:24:19,13
2024-10-11 02:24:24,13
2024-10-11 02:24:41,12
2024-10-11 02:24:58,12
2024-10-11 02:25:08,13
2024-10-11 02:25:13,13
2024-10-11 02:25:23,13
2024-10-11 02:25:27,13
2024-10-11 02:25:36,13
2024-10-11 02:25:43,13
2024-10-11 02:26:02,13
2024-10-11 02:26:10,13
2024-10-11 02:26:18,13
2024-10-11 02:26:33,12
2024-10-11 02:26:42,13
2024-10-11 02:26:48,13
2024-10-11 02:27:03,13
2024-10-11 02:27:10,13
2024-10-11 02:27:19,13
2024-10-11 02:27:25,13
2024-10-11 02:27:35,13
2024-10-11 02:27:41,13
2024-10-11 02:27:50,13
2024-10-11 02:27:56,13
2024-10-11 02:28:05,13
2024-10-11 02:28:12,13
2024-10-11 02:28:20,13
2024-10-11 02:28:26,14
2024-10-11 02:28:34,14
2024-10-11 02:28:41,14
2024-10-11 02:28:50,14
2024-10-11 02:28:57,13
2024-10-11 02:29:05,13
2024-10-11 02:29:20,13
2024-10-11 02:29:27,13
2024-10-11 02:29:36,12
2024-10-11 02:29:52,12
2024-10-11 02:30:09,12
2024-10-11 02:30:17,13
2024-10-11 02:30:34,13
2024-10-11 02:30:43,13
2024-10-11 02:30:49,13
2024-10-11 02:31:02,14
2024-10-11 02:31:10,14
2024-10-11 02:31:17,13
2024-10-11 02:31:27,13
2024-10-11 02:31:34,13
2024-10-11 02:31:42,13
2024-10-11 02:31:48,13
2024-10-11 02:31:57,13
2024-10-11 02:32:03,13
2024-10-11 02:32:13,13
2024-10-11 02:32:17,13
2024-10-11 02:32:35,13
2024-10-11 02:32:51,13
2024-10-11 02:33:02,13
2024-10-11 02:33:13,13
2024-10-11 02:33:20,13
2024-10-11 02:33:34,13
2024-10-11 02:33:40,13
2024-10-11 02:33:57,13
2024-10-11 02:34:06,13
2024-10-11 02:34:21,12
2024-10-11 02:34:29,12
2024-10-11 02:34:35,12
2024-10-11 02:34:44,12
2024-10-11 02:34:50,12
2024-10-11 02:34:56,13
2024-10-11 02:35:12,13
2024-10-11 02:35:22,13
2024-10-11 02:35:28,13
2024-10-11 02:35:44,13
2024-10-11 02:35:52,13
2024-10-11 02:36:07,13
2024-10-11 02:36:15,13
2024-10-11 02:36:30,13
2024-10-11 02:36:46,12
2024-10-11 02:36:56,13
2024-10-11 02:37:02,13
2024-10-11 02:37:20,13
2024-10-11 02:37:26,13
2024-10-11 02:37:36,13
2024-10-11 02:37:43,13
2024-10-11 02:38:01,13
2024-10-11 02:38:08,13
2024-10-11 02:38:17,13
2024-10-11 02:38:24,13
2024-10-11 02:38:32,12
2024-10-11 02:38:38,13
2024-10-11 02:38:47,13
2024-10-11 02:38:52,13
2024-10-11 02:39:03,13
2024-10-11 02:39:09,13
2024-10-11 02:39:18,13
2024-10-11 02:39:24,13
2024-10-11 02:39:48,13
2024-10-11 02:39:56,13
2024-10-11 02:40:16,13
2024-10-11 02:40:22,13
2024-10-11 02:40:31,13
2024-10-11 02:40:37,13
2024-10-11 02:40:46,13
2024-10-11 02:40:51,13
2024-10-11 02:41:07,13
2024-10-11 02:41:14,13
2024-10-11 02:41:23,13
2024-10-11 02:41:39,13
2024-10-11 02:41:48,13
2024-10-11 02:42:04,13
2024-10-11 02:42:14,13
2024-10-11 02:42:31,13
2024-10-11 02:42:40,13
2024-10-11 02:42:46,13
2024-10-11 02:42:55,13
2024-10-11 02:43:08,13
2024-10-11 02:43:18,13
2024-10-11 02:43:26,13
2024-10-11 02:43:43,13
2024-10-11 02:43:50,13
2024-10-11 02:43:57,13
2024-10-11 02:44:05,13
2024-10-11 02:44:14,13
2024-10-11 02:44:21,13
2024-10-11 02:44:31,13
2024-10-11 02:44:38,12
2024-10-11 02:44:47,13
