Datetime,Relative_Humidity,Temperature,MC_PM25,NC_PM25,5_min_sample
2024-05-10 14:33:15,"53,9","29,94",6,45,0
2024-05-10 14:33:19,"53,91","29,92",6,45,0
2024-05-10 14:33:24,"53,94","29,91",6,46,0
2024-05-10 14:33:29,"53,93","29,92",6,47,0
2024-05-10 14:33:34,"53,87","29,92",6,45,0
2024-05-10 14:33:39,"53,85","29,91",6,44,0
2024-05-10 14:33:44,"53,87","29,92",6,42,0
2024-05-10 14:33:48,"54,02","29,93",6,42,0
2024-05-10 14:33:54,"53,9","29,96",6,42,0
2024-05-10 14:33:59,"53,82","29,98",6,46,0
2024-05-10 14:34:04,"53,78","29,98",6,46,0
2024-05-10 14:34:09,"53,81","30,01",6,43,0
2024-05-10 14:34:14,"53,77","30,01",6,42,0
2024-05-10 14:34:19,"53,7","30,03",6,42,0
2024-05-10 14:34:24,"53,71","30,01",6,42,0
2024-05-10 14:34:28,"53,68","30,04",6,43,0
2024-05-10 14:34:35,"53,6","30,06",6,43,0
2024-05-10 14:34:39,"53,58","30,06",6,43,0
2024-05-10 14:34:44,"53,61","30,04",6,42,0
2024-05-10 14:34:48,"53,58","30,1",6,43,0
2024-05-10 14:34:54,"53,57","30,08",6,42,0
2024-05-10 14:34:59,"53,53","30,08",6,43,0
2024-05-10 14:35:04,"53,53","30,09",6,43,6
2024-05-10 14:35:08,"53,56","30,09",6,43,0
2024-05-10 14:35:14,"53,56","30,1",6,43,0
2024-05-10 14:35:19,"53,56","30,11",6,43,0
2024-05-10 14:35:24,"53,54","30,11",5,41,0
2024-05-10 14:35:28,"53,57","30,1",5,41,0
2024-05-10 14:35:34,"53,57","30,12",6,42,0
2024-05-10 14:35:39,"53,58","30,12",6,44,0
2024-05-10 14:35:44,"53,56","30,12",6,46,0
2024-05-10 14:35:49,"53,55","30,12",6,45,0
2024-05-10 14:35:55,"53,59","30,12",6,45,0
2024-05-10 14:35:59,"53,59","30,11",6,45,0
2024-05-10 14:36:04,"53,55","30,12",6,44,0
2024-05-10 14:36:08,"53,63","30,1",6,43,0
2024-05-10 14:36:14,"53,65","30,08",6,42,0
2024-05-10 14:36:19,"53,68","30,08",6,42,0
2024-05-10 14:36:24,"53,69","30,08",5,41,0
2024-05-10 14:36:29,"53,71","30,07",6,42,0
2024-05-10 14:36:34,"53,74","30,04",6,43,0
2024-05-10 14:36:38,"53,75","30,04",6,43,0
2024-05-10 14:36:43,"53,79","30,06",6,43,0
2024-05-10 14:36:48,"53,75","30,05",6,44,0
2024-05-10 14:36:54,"53,72","30,08",6,44,0
2024-05-10 14:36:59,"53,83","30,07",6,45,0
2024-05-10 14:37:04,"53,89","30,1",6,46,0
2024-05-10 14:37:08,"53,86","30,08",6,49,0
2024-05-10 14:37:13,"53,91","30,08",7,50,0
2024-05-10 14:37:18,"53,91","30,11",7,50,0
2024-05-10 14:37:25,"53,91","30,09",7,51,0
2024-05-10 14:37:28,"53,89","30,05",7,52,0
2024-05-10 14:37:33,"53,98","30,02",7,50,0
2024-05-10 14:37:39,"54,13","29,99",6,48,0
2024-05-10 14:37:44,"54,19","29,96",6,47,0
2024-05-10 14:37:49,"54,21","29,98",6,47,0
2024-05-10 14:37:54,"54,15","29,97",6,45,0
2024-05-10 14:37:59,"54,14","29,97",6,45,0
2024-05-10 14:38:05,"54,15","29,96",6,45,0
2024-05-10 14:38:08,"54,2","29,93",6,45,0
2024-05-10 14:38:14,"54,26","29,94",6,46,0
2024-05-10 14:38:19,"54,28","29,95",6,46,0
2024-05-10 14:38:23,"54,23","29,94",6,44,0
2024-05-10 14:38:28,"54,29","29,96",6,44,0
2024-05-10 14:38:33,"54,21","29,96",6,43,0
2024-05-10 14:38:38,"54,24",30,6,44,0
2024-05-10 14:38:43,"54,22",30,6,44,0
2024-05-10 14:38:49,"54,16","30,02",6,44,0
2024-05-10 14:38:53,"54,12",30,6,46,0
2024-05-10 14:38:58,"54,11","30,03",6,47,0
2024-05-10 14:39:03,"54,14","30,02",6,47,0
2024-05-10 14:39:09,"54,14","30,04",6,47,0
2024-05-10 14:39:14,"54,14","30,05",6,45,0
2024-05-10 14:39:19,"54,21","30,05",6,44,0
2024-05-10 14:39:25,"54,1","30,07",6,42,0
2024-05-10 14:39:31,"54,03","30,06",5,41,0
2024-05-10 14:39:35,"54,02","30,05",6,42,0
2024-05-10 14:39:38,"53,98","30,06",6,44,0
2024-05-10 14:39:44,"54,05","30,06",6,46,0
2024-05-10 14:39:48,"54,05","30,03",6,46,0
2024-05-10 14:39:53,"54,15","30,05",6,45,0
2024-05-10 14:39:58,"54,1","30,04",6,44,0
2024-05-10 14:40:03,"54,07","30,04",6,42,6
2024-05-10 14:40:08,"54,1","30,05",5,40,0
2024-05-10 14:40:16,"54,11","30,08",5,38,0
2024-05-10 14:40:19,"54,16","30,07",5,38,0
2024-05-10 14:40:23,"54,19","30,09",5,39,0
2024-05-10 14:40:28,"54,09","30,05",5,40,0
2024-05-10 14:40:34,"54,09","30,07",5,41,0
2024-05-10 14:40:39,"54,01","30,09",5,41,0
2024-05-10 14:40:44,"53,94","30,09",6,42,0
2024-05-10 14:40:59,"53,95","30,08",6,44,0
2024-05-10 14:41:04,"53,97","30,07",6,43,0
2024-05-10 14:41:09,"53,98","30,09",6,42,0
2024-05-10 14:41:14,"54,01","30,07",6,43,0
2024-05-10 14:41:18,"53,96","30,07",6,43,0
2024-05-10 14:41:23,"53,94","30,09",5,41,0
2024-05-10 14:41:28,"53,88","30,09",5,41,0
2024-05-10 14:41:33,"53,84","30,1",6,42,0
2024-05-10 14:41:38,"53,87","30,09",6,43,0
2024-05-10 14:41:43,"53,86","30,1",6,46,0
2024-05-10 14:41:49,"53,84","30,08",6,47,0
2024-05-10 14:41:53,"53,88","30,1",6,48,0
2024-05-10 14:41:58,"53,83","30,11",6,47,0
2024-05-10 14:42:03,"53,79","30,12",6,46,0
2024-05-10 14:42:08,"53,83","30,12",6,45,0
2024-05-10 14:42:13,"53,82","30,12",6,43,0
2024-05-10 14:42:18,"53,81","30,11",6,42,0
2024-05-10 14:42:23,"53,79","30,1",6,42,0
2024-05-10 14:42:28,"53,77","30,06",6,44,0
2024-05-10 14:42:38,"53,79","30,02",6,44,0
2024-05-10 14:42:43,"53,87","30,01",6,45,0
2024-05-10 14:42:46,"53,99","29,98",6,45,0
2024-05-10 14:42:52,"53,98","29,99",6,45,0
2024-05-10 14:42:58,"54,02","29,97",6,45,0
2024-05-10 14:42:59,"54,04","29,92",6,44,0
2024-05-10 14:43:03,"54,06","29,92",6,43,0
2024-05-10 14:43:08,"54,07","29,96",6,43,0
2024-05-10 14:43:16,"54,03","29,9",6,44,0
2024-05-10 14:43:19,"54,06","29,92",6,43,0
2024-05-10 14:43:24,"54,06","29,9",6,42,0
2024-05-10 14:43:28,"54,08","29,94",6,42,0
2024-05-10 14:43:33,"54,03","29,96",6,42,0
2024-05-10 14:43:38,"53,97","29,97",6,42,0
2024-05-10 14:43:43,"53,91","29,99",6,45,0
2024-05-10 14:43:48,"53,88","29,98",6,46,0
2024-05-10 14:43:53,"53,84","30,03",6,47,0
2024-05-10 14:43:58,"53,77","30,03",6,47,0
2024-05-10 14:44:03,"53,74","30,04",6,48,0
2024-05-10 14:44:08,"53,7","30,04",6,48,0
2024-05-10 14:44:14,"53,66","30,04",6,47,0
2024-05-10 14:44:18,"53,69",30,6,45,0
2024-05-10 14:44:23,"53,77","30,03",6,43,0
2024-05-10 14:44:28,"54,04","30,04",6,42,0
2024-05-10 14:44:33,"54,02","29,99",6,43,0
2024-05-10 14:44:38,"53,92","30,02",6,42,0
2024-05-10 14:44:43,"53,8","30,01",5,41,0
2024-05-10 14:44:48,"53,81","30,04",5,40,0
2024-05-10 14:44:54,"53,77","30,03",5,40,0
2024-05-10 14:44:58,"53,77","30,01",5,41,0
2024-05-10 14:45:03,"53,73","30,04",6,42,6
2024-05-10 14:45:08,"53,66","30,06",6,43,0
2024-05-10 14:45:13,"53,64","30,04",6,43,0
2024-05-10 14:45:18,"53,6","30,03",6,43,0
2024-05-10 14:45:23,"53,5","30,09",6,43,0
2024-05-10 14:45:28,"53,31","30,08",6,42,0
2024-05-10 14:45:33,"53,35","30,06",6,43,0
2024-05-10 14:45:41,"53,52","30,09",6,47,0
2024-05-10 14:45:43,"53,33","30,08",7,49,0
2024-05-10 14:45:48,"53,27","30,07",6,48,0
2024-05-10 14:45:53,"53,27","30,06",6,46,0
2024-05-10 14:45:58,"53,32","30,06",6,47,0
2024-05-10 14:46:06,"53,31","30,03",6,47,0
2024-05-10 14:46:09,"53,38","30,04",6,47,0
2024-05-10 14:46:13,"53,45","30,04",6,46,0
2024-05-10 14:46:18,"53,47","30,03",6,45,0
2024-05-10 14:46:24,"53,4","30,02",6,44,0
2024-05-10 14:46:28,"53,35","30,05",6,42,0
2024-05-10 14:46:33,"53,25","30,1",6,42,0
2024-05-10 14:46:38,"53,24","30,09",5,40,0
2024-05-10 14:46:43,"53,25","30,08",5,40,0
2024-05-10 14:46:49,"53,26","30,1",5,41,0
2024-05-10 14:46:53,"53,29","30,12",6,42,0
2024-05-10 14:46:58,"53,25","30,13",6,42,0
2024-05-10 14:47:03,"53,26","30,12",6,43,0
2024-05-10 14:47:08,"53,3","30,12",6,45,0
2024-05-10 14:47:13,"53,24","30,12",6,43,0
2024-05-10 14:47:18,"53,31","30,12",5,41,0
2024-05-10 14:47:24,"53,42","30,09",5,40,0
2024-05-10 14:47:28,"53,53","30,05",5,41,0
2024-05-10 14:47:33,"53,57","30,05",5,41,0
2024-05-10 14:47:38,"53,64","30,04",6,42,0
2024-05-10 14:47:43,"53,72","30,04",6,44,0
2024-05-10 14:47:48,"53,81",30,6,44,0
2024-05-10 14:47:53,"53,82","29,98",6,46,0
2024-05-10 14:47:58,"53,88","29,99",6,45,0
2024-05-10 14:48:03,"53,87","29,98",6,45,0
2024-05-10 14:48:08,"53,93","29,95",6,44,0
2024-05-10 14:48:13,"53,97","29,96",6,44,0
2024-05-10 14:48:18,"53,97","29,97",6,44,0
2024-05-10 14:48:23,"54,03","29,96",6,44,0
2024-05-10 14:48:28,"54,05","30,01",6,46,0
2024-05-10 14:48:33,"54,01","30,02",6,47,0
2024-05-10 14:48:38,"53,98","30,05",6,47,0
2024-05-10 14:48:45,"53,97","30,07",6,47,0
2024-05-10 14:48:48,"53,97","30,07",6,47,0
2024-05-10 14:48:55,"53,91","30,07",6,46,0
2024-05-10 14:48:59,"53,82","30,04",6,47,0
2024-05-10 14:49:03,"53,79","30,03",6,47,0
2024-05-10 14:49:08,"53,82","30,06",6,46,0
2024-05-10 14:49:13,"53,82","30,02",6,45,0
2024-05-10 14:49:18,"53,94","30,03",6,45,0
2024-05-10 14:49:23,"53,95","30,04",6,46,0
2024-05-10 14:49:28,54,"30,06",6,47,0
2024-05-10 14:49:33,"54,04","30,09",6,46,0
2024-05-10 14:49:38,"54,04","30,1",6,45,0
2024-05-10 14:49:43,"53,96","30,08",6,44,0
2024-05-10 14:49:48,"53,92","30,1",6,45,0
2024-05-10 14:49:53,"53,99","30,07",6,43,0
2024-05-10 14:49:58,"54,01","30,07",6,43,0
2024-05-10 14:50:03,"53,98","30,1",6,42,6
2024-05-10 14:50:08,"53,98","30,1",6,42,0
2024-05-10 14:50:13,"53,95","30,1",6,42,0
2024-05-10 14:50:18,"53,92","30,13",6,43,0
2024-05-10 14:50:23,"53,94","30,12",6,44,0
2024-05-10 14:50:28,"53,95","30,13",6,45,0
2024-05-10 14:50:33,"53,9","30,13",6,45,0
2024-05-10 14:50:38,"53,93","30,11",6,42,0
2024-05-10 14:50:43,"53,93","30,09",5,39,0
2024-05-10 14:50:48,"53,9","30,11",5,39,0
2024-05-10 14:50:53,"53,88","30,1",5,41,0
2024-05-10 14:50:59,"53,79","30,13",6,42,0
2024-05-10 14:51:03,"53,77","30,17",6,44,0
2024-05-10 14:51:09,"53,76","30,15",6,45,0
2024-05-10 14:51:14,"53,76","30,15",6,45,0
2024-05-10 14:51:18,"53,74","30,17",6,45,0
2024-05-10 14:51:23,"53,86","30,15",6,46,0
2024-05-10 14:51:28,"53,81","30,15",6,46,0
2024-05-10 14:51:33,"53,77","30,16",6,47,0
2024-05-10 14:51:38,"53,8","30,18",6,45,0
2024-05-10 14:51:45,"53,78","30,2",6,44,0
2024-05-10 14:51:48,"53,78","30,2",6,43,0
2024-05-10 14:51:56,"53,78","30,16",6,43,0
2024-05-10 14:51:58,"53,75","30,19",6,43,0
2024-05-10 14:52:03,"53,75","30,18",6,43,0
2024-05-10 14:52:08,"53,87","30,17",6,42,0
2024-05-10 14:52:13,"53,79","30,15",6,42,0
2024-05-10 14:52:19,"53,66","30,13",6,43,0
2024-05-10 14:52:23,"53,57","30,15",6,43,0
2024-05-10 14:52:28,"53,56","30,12",6,43,0
2024-05-10 14:52:33,"53,6","30,13",6,45,0
2024-05-10 14:52:38,"53,55","30,1",6,47,0
2024-05-10 14:52:44,"53,7","30,09",6,46,0
2024-05-10 14:52:48,"53,81","30,06",6,44,0
2024-05-10 14:52:53,"53,91","30,03",6,43,0
2024-05-10 14:52:58,"54,01","30,04",6,43,0
2024-05-10 14:53:03,"53,99","30,07",6,43,0
2024-05-10 14:53:08,"54,02","30,05",6,43,0
2024-05-10 14:53:13,54,"30,07",6,45,0
2024-05-10 14:53:18,"54,28","30,04",6,44,0
2024-05-10 14:53:23,"54,41","30,02",6,44,0
2024-05-10 14:53:28,"54,44","30,01",6,42,0
2024-05-10 14:53:33,"54,39",30,6,43,0
2024-05-10 14:53:38,"54,42","30,02",6,43,0
2024-05-10 14:53:43,"54,41","30,01",6,43,0
2024-05-10 14:53:48,"54,3","30,02",5,40,0
2024-05-10 14:53:53,"54,27","30,02",5,40,0
2024-05-10 14:53:58,"54,3","30,02",5,41,0
2024-05-10 14:54:03,"54,2","30,03",6,42,0
2024-05-10 14:54:08,"54,25","30,03",6,43,0
2024-05-10 14:54:13,"54,31","30,03",6,43,0
2024-05-10 14:54:18,"54,33","30,06",5,40,0
2024-05-10 14:54:23,"54,28","30,08",5,40,0
2024-05-10 14:54:28,"54,27","30,09",5,40,0
2024-05-10 14:54:37,"54,24","30,08",6,42,0
2024-05-10 14:54:41,"54,18","30,09",6,43,0
2024-05-10 14:54:45,"54,13","30,1",6,44,0
2024-05-10 14:54:49,"54,13","30,1",6,45,0
2024-05-10 14:54:53,"54,16","30,1",6,45,0
2024-05-10 14:55:01,"54,14","30,1",6,46,6
2024-05-10 14:55:04,"54,1","30,11",6,46,0
2024-05-10 14:55:09,"54,11","30,11",6,46,0
2024-05-10 14:55:13,"54,04","30,09",6,46,0
2024-05-10 14:55:18,"54,04","30,12",6,46,0
2024-05-10 14:55:23,"54,04","30,15",6,45,0
2024-05-10 14:55:28,"54,01","30,16",6,44,0
2024-05-10 14:55:33,"53,99","30,17",6,44,0
2024-05-10 14:55:38,"54,05","30,19",6,44,0
2024-05-10 14:55:43,"54,08","30,17",6,45,0
2024-05-10 14:55:48,"54,09","30,2",6,45,0
2024-05-10 14:55:53,"54,09","30,17",6,45,0
2024-05-10 14:55:59,"54,05","30,21",6,45,0
2024-05-10 14:56:03,"54,07","30,2",6,45,0
2024-05-10 14:56:08,"54,06","30,22",6,45,0
2024-05-10 14:56:13,54,"30,18",6,46,0
2024-05-10 14:56:18,"53,98","30,18",6,45,0
2024-05-10 14:56:23,"53,98","30,2",6,44,0
2024-05-10 14:56:28,"53,98","30,18",6,44,0
2024-05-10 14:56:33,"54,01","30,18",6,43,0
2024-05-10 14:56:38,"54,03","30,19",6,43,0
2024-05-10 14:56:43,"54,03","30,18",6,44,0
2024-05-10 14:56:48,"54,05","30,19",6,46,0
2024-05-10 14:56:53,"54,01","30,17",6,47,0
2024-05-10 14:56:58,"54,01","30,21",6,46,0
2024-05-10 14:57:03,"54,05","30,2",6,44,0
2024-05-10 14:57:09,"53,98","30,24",6,44,0
2024-05-10 14:57:13,"53,99","30,21",6,44,0
2024-05-10 14:57:20,"54,01","30,19",6,43,0
2024-05-10 14:57:26,"53,99","30,16",6,42,0
2024-05-10 14:57:30,"54,05","30,16",6,42,0
2024-05-10 14:57:34,"54,11","30,12",6,42,0
2024-05-10 14:57:38,"54,2","30,13",5,41,0
2024-05-10 14:57:43,"54,21","30,1",6,42,0
2024-05-10 14:57:48,"54,23","30,08",6,45,0
2024-05-10 14:57:53,"54,32","30,06",6,46,0
2024-05-10 14:57:58,"54,32","30,06",6,45,0
2024-05-10 14:58:03,"54,38","30,01",6,44,0
2024-05-10 14:58:10,"54,38","30,04",6,43,0
2024-05-10 14:58:14,"54,45","30,02",6,42,0
2024-05-10 14:58:18,"54,54",30,6,42,0
2024-05-10 14:58:23,"54,54",30,6,42,0
2024-05-10 14:58:28,"54,53","30,02",6,43,0
2024-05-10 14:58:34,"54,49","30,02",6,45,0
2024-05-10 14:58:38,"54,46","30,06",6,44,0
2024-05-10 14:58:43,"54,43","30,09",6,43,0
2024-05-10 14:58:48,"54,45","30,06",6,42,0
2024-05-10 14:58:53,"54,42","30,07",6,43,0
2024-05-10 14:58:58,"54,41","30,1",6,43,0
2024-05-10 14:59:03,"54,38","30,09",6,44,0
2024-05-10 14:59:08,"54,37","30,11",6,44,0
2024-05-10 14:59:13,"54,32","30,13",6,45,0
2024-05-10 14:59:18,"54,34","30,14",6,45,0
2024-05-10 14:59:24,"54,26","30,15",6,43,0
2024-05-10 14:59:29,"54,21","30,14",6,44,0
2024-05-10 14:59:33,"54,23","30,15",6,44,0
2024-05-10 14:59:38,"54,22","30,13",6,47,0
2024-05-10 14:59:43,"54,27","30,16",6,46,0
2024-05-10 14:59:48,"54,23","30,17",6,47,0
2024-05-10 14:59:53,"54,2","30,17",6,47,0
2024-05-10 14:59:58,"54,16","30,17",6,48,0
2024-05-10 15:00:03,"54,19","30,16",6,49,6
2024-05-10 15:00:08,"54,17","30,18",7,49,0
2024-05-10 15:00:16,"54,16","30,18",7,49,0
2024-05-10 15:00:20,"54,24","30,16",7,50,0
2024-05-10 15:00:23,"54,24","30,17",7,49,0
2024-05-10 15:00:28,"54,23","30,15",6,49,0
2024-05-10 15:00:35,"54,21","30,17",6,49,0
2024-05-10 15:00:41,"54,22","30,18",6,49,0
2024-05-10 15:00:48,"54,22","30,17",6,48,0
2024-05-10 15:00:55,"54,2","30,2",6,49,0
2024-05-10 15:00:59,"54,22","30,18",6,48,0
2024-05-10 15:01:03,"54,22","30,18",6,47,0
2024-05-10 15:01:06,"54,22","30,17",6,46,0
2024-05-10 15:01:09,"54,28","30,18",6,45,0
2024-05-10 15:01:18,"54,31","30,18",6,43,0
2024-05-10 15:01:22,"54,27","30,17",6,42,0
2024-05-10 15:01:25,"54,33","30,17",6,43,0
2024-05-10 15:01:28,"54,32","30,16",6,43,0
2024-05-10 15:01:33,"54,35","30,17",6,45,0
2024-05-10 15:01:38,"54,35","30,18",6,46,0
2024-05-10 15:01:43,"54,39","30,19",6,48,0
2024-05-10 15:01:48,"54,36","30,18",7,50,0
2024-05-10 15:01:53,"54,36","30,17",6,49,0
2024-05-10 15:01:58,"54,29","30,16",6,48,0
2024-05-10 15:02:03,"54,31","30,17",6,47,0
2024-05-10 15:02:08,"54,34","30,16",6,47,0
2024-05-10 15:02:13,"54,37","30,16",6,47,0
2024-05-10 15:02:18,"54,35","30,19",6,46,0
2024-05-10 15:02:23,"54,35","30,19",6,46,0
2024-05-10 15:02:28,"54,36","30,16",6,46,0
2024-05-10 15:02:33,"54,37","30,15",6,47,0
2024-05-10 15:02:38,"54,41","30,12",6,47,0
2024-05-10 15:02:43,"54,46","30,1",6,48,0
2024-05-10 15:02:49,"54,48","30,09",6,48,0
2024-05-10 15:02:54,"54,55","30,09",6,47,0
2024-05-10 15:02:58,"54,63","30,06",6,48,0
2024-05-10 15:03:06,"54,69","30,05",6,49,0
2024-05-10 15:03:09,"54,73","30,03",7,49,0
2024-05-10 15:03:13,"54,75","30,01",6,48,0
2024-05-10 15:03:18,"54,75","30,02",6,46,0
2024-05-10 15:03:23,"54,76","30,03",6,46,0
2024-05-10 15:03:28,"54,73","30,03",6,48,0
2024-05-10 15:03:33,"54,76","30,03",6,48,0
2024-05-10 15:03:38,"54,72","30,05",6,48,0
2024-05-10 15:03:43,"54,77","30,05",6,48,0
2024-05-10 15:03:48,"54,73","30,04",7,49,0
2024-05-10 15:03:53,"54,73","30,05",6,49,0
2024-05-10 15:03:58,"54,71","30,07",6,49,0
2024-05-10 15:04:04,"54,67","30,09",7,51,0
2024-05-10 15:04:08,"54,63","30,1",7,53,0
2024-05-10 15:04:13,"54,64","30,12",7,53,0
2024-05-10 15:04:20,"54,62","30,13",7,53,0
2024-05-10 15:04:24,"54,66","30,11",7,53,0
2024-05-10 15:04:28,"54,62","30,15",7,53,0
2024-05-10 15:04:33,"54,65","30,12",7,52,0
2024-05-10 15:04:40,"54,56","30,15",7,53,0
2024-05-10 15:04:46,"54,57","30,16",7,52,0
2024-05-10 15:04:49,"54,55","30,13",7,51,0
2024-05-10 15:04:53,"54,53","30,14",7,51,0
2024-05-10 15:04:58,"54,51","30,11",7,51,0
2024-05-10 15:05:03,"54,56","30,08",7,51,7
2024-05-10 15:05:08,"54,64","30,06",7,50,0
2024-05-10 15:05:13,"54,68","30,09",7,51,0
2024-05-10 15:05:18,"54,66","30,1",7,52,0
2024-05-10 15:05:23,"54,63","30,12",7,54,0
2024-05-10 15:05:28,"54,62","30,13",7,54,0
2024-05-10 15:05:34,"54,65","30,12",7,56,0
2024-05-10 15:05:38,"54,62","30,09",8,57,0
2024-05-10 15:05:43,"54,6","30,1",7,56,0
2024-05-10 15:05:48,"54,67","30,09",8,58,0
2024-05-10 15:05:56,"54,68","30,07",8,59,0
2024-05-10 15:05:59,"54,69","30,09",8,59,0
2024-05-10 15:06:03,"54,72","30,06",8,58,0
2024-05-10 15:06:08,"54,78","30,08",8,58,0
2024-05-10 15:06:13,"54,72","30,09",7,56,0
2024-05-10 15:06:18,"54,68","30,12",8,57,0
2024-05-10 15:06:23,"54,69","30,12",7,56,0
2024-05-10 15:06:28,"54,69","30,1",8,57,0
2024-05-10 15:06:33,"54,72","30,12",8,60,0
2024-05-10 15:06:38,"54,64","30,15",8,60,0
2024-05-10 15:06:43,"54,81","30,12",8,60,0
2024-05-10 15:06:48,"54,76","30,16",8,58,0
2024-05-10 15:06:53,"54,78","30,14",8,58,0
2024-05-10 15:06:58,"54,73","30,16",8,57,0
2024-05-10 15:07:03,"54,6","30,14",7,55,0
2024-05-10 15:07:08,"54,55","30,13",7,55,0
2024-05-10 15:07:13,"54,54","30,11",7,54,0
2024-05-10 15:07:18,"54,54","30,1",7,55,0
2024-05-10 15:07:24,"54,54","30,12",7,55,0
2024-05-10 15:07:29,"54,64","30,11",7,56,0
2024-05-10 15:07:33,"54,69","30,09",8,57,0
2024-05-10 15:07:38,"54,75","30,09",8,57,0
2024-05-10 15:07:43,"54,69","30,05",7,55,0
2024-05-10 15:07:48,"54,81","30,09",7,55,0
2024-05-10 15:07:53,"54,75","30,1",7,55,0
2024-05-10 15:07:58,"54,85","30,07",8,57,0
2024-05-10 15:08:03,"54,9","30,07",8,58,0
2024-05-10 15:08:09,"54,88","30,07",8,58,0
2024-05-10 15:08:13,"54,93","30,07",8,57,0
2024-05-10 15:08:18,"54,91","30,06",8,57,0
2024-05-10 15:08:23,"54,93","30,03",8,57,0
2024-05-10 15:08:28,"54,87","30,01",8,58,0
2024-05-10 15:08:36,"54,97","30,02",8,57,0
2024-05-10 15:08:39,"54,95","30,06",8,58,0
2024-05-10 15:08:45,"54,92","30,09",8,60,0
2024-05-10 15:08:49,"54,96","30,1",8,61,0
2024-05-10 15:08:53,"54,96","30,09",8,60,0
2024-05-10 15:08:58,"54,97","30,1",8,58,0
2024-05-10 15:09:03,"54,97","30,08",8,57,0
2024-05-10 15:09:08,"54,92","30,12",8,57,0
2024-05-10 15:09:13,"54,89","30,11",7,57,0
2024-05-10 15:09:18,"54,85","30,1",8,58,0
2024-05-10 15:09:23,"54,81","30,13",8,60,0
2024-05-10 15:09:28,"54,74","30,15",8,62,0
2024-05-10 15:09:33,"54,72","30,2",8,62,0
2024-05-10 15:09:38,"54,65","30,19",8,61,0
2024-05-10 15:09:43,"54,73","30,18",8,59,0
2024-05-10 15:09:48,"54,76","30,17",7,56,0
2024-05-10 15:09:53,"54,73","30,18",7,53,0
2024-05-10 15:09:58,"54,72","30,17",7,54,0
2024-05-10 15:10:03,"54,79","30,15",7,55,7
2024-05-10 15:10:08,"54,78","30,16",7,55,0
2024-05-10 15:10:13,"54,75","30,14",7,57,0
2024-05-10 15:10:18,"54,81","30,14",8,59,0
2024-05-10 15:10:23,"54,8","30,16",8,60,0
2024-05-10 15:10:28,"54,79","30,16",8,60,0
2024-05-10 15:10:34,"54,79","30,17",8,58,0
2024-05-10 15:10:38,"54,79","30,17",8,59,0
2024-05-10 15:10:43,"54,78","30,17",8,60,0
2024-05-10 15:10:48,"54,77","30,17",8,61,0
2024-05-10 15:10:53,"54,74","30,16",8,61,0
2024-05-10 15:10:58,"54,74","30,18",8,60,0
2024-05-10 15:11:03,"54,76","30,18",8,61,0
2024-05-10 15:11:08,"54,7","30,16",8,61,0
2024-05-10 15:11:13,"54,7","30,18",8,59,0
2024-05-10 15:11:18,"54,67","30,21",8,57,0
2024-05-10 15:11:23,"54,68","30,2",7,56,0
2024-05-10 15:11:38,"54,72","30,22",8,60,0
2024-05-10 15:11:45,"54,67","30,21",8,63,0
2024-05-10 15:11:48,"54,68","30,23",8,64,0
2024-05-10 15:11:53,"54,66","30,22",9,66,0
2024-05-10 15:11:58,"54,64","30,24",9,66,0
2024-05-10 15:12:03,"54,64","30,24",9,65,0
2024-05-10 15:12:08,"54,68","30,24",9,67,0
2024-05-10 15:12:13,"54,63","30,21",9,68,0
2024-05-10 15:12:18,"54,66","30,23",9,67,0
2024-05-10 15:12:23,"54,66","30,22",9,65,0
2024-05-10 15:12:28,"54,7","30,2",9,67,0
2024-05-10 15:12:33,"54,77","30,17",9,70,0
2024-05-10 15:12:38,"54,78","30,17",10,72,0
2024-05-10 15:12:44,"54,85","30,12",10,73,0
2024-05-10 15:12:48,"54,9","30,13",10,75,0
2024-05-10 15:12:54,"54,98","30,1",10,76,0
2024-05-10 15:12:58,"55,05","30,09",10,79,0
2024-05-10 15:13:03,"55,11","30,08",11,80,0
2024-05-10 15:13:08,"55,07","30,06",11,84,0
2024-05-10 15:13:13,"55,13","30,07",12,93,0
2024-05-10 15:13:18,"55,16","30,08",13,96,0
2024-05-10 15:13:23,"55,22","30,07",13,95,0
2024-05-10 15:13:28,"55,19","30,07",13,96,0
2024-05-10 15:13:33,"55,18","30,09",13,99,0
2024-05-10 15:13:39,"55,15","30,1",14,105,0
2024-05-10 15:13:43,"55,13","30,09",14,109,0
2024-05-10 15:13:48,"55,14","30,12",14,109,0
2024-05-10 15:13:53,"55,05","30,1",14,108,0
2024-05-10 15:13:58,"55,07","30,12",14,109,0
2024-05-10 15:14:03,"55,13","30,13",15,114,0
2024-05-10 15:14:08,"55,12","30,13",16,119,0
2024-05-10 15:14:13,"55,08","30,15",16,122,0
2024-05-10 15:14:18,"55,05","30,15",16,124,0
2024-05-10 15:14:23,"55,07","30,14",17,128,0
2024-05-10 15:14:28,"55,07","30,14",17,131,0
2024-05-10 15:14:37,"55,1","30,14",18,133,0
2024-05-10 15:14:39,"55,07","30,16",18,137,0
2024-05-10 15:14:43,"55,16","30,16",19,141,0
2024-05-10 15:14:48,"55,12","30,15",19,145,0
2024-05-10 15:14:53,"55,09","30,14",20,149,0
2024-05-10 15:14:58,"55,14","30,15",21,155,0
2024-05-10 15:15:03,"55,14","30,17",21,159,21
