Datetime,MC_PM25
2024-10-11 06:35:58,6
2024-10-11 06:36:10,6
2024-10-11 06:37:14,5
2024-10-11 06:37:24,5
2024-10-11 06:37:29,5
2024-10-11 06:37:39,5
2024-10-11 06:37:45,5
2024-10-11 06:37:54,5
2024-10-11 06:38:00,5
2024-10-11 06:38:09,5
2024-10-11 06:38:14,5
2024-10-11 06:38:34,5
2024-10-11 06:38:39,5
2024-10-11 06:39:09,4
2024-10-11 06:39:24,4
2024-10-11 06:39:34,5
2024-10-11 06:39:39,5
2024-10-11 06:39:57,5
2024-10-11 06:40:03,5
2024-10-11 06:40:13,5
2024-10-11 06:40:32,5
2024-10-11 06:40:38,5
2024-10-11 06:40:44,5
2024-10-11 06:40:56,5
2024-10-11 06:41:03,5
2024-10-11 06:41:10,5
2024-10-11 06:41:17,5
2024-10-11 06:41:36,5
2024-10-11 06:41:43,5
2024-10-11 06:41:50,5
2024-10-11 06:42:10,5
2024-10-11 06:42:21,5
2024-10-11 06:42:28,5
2024-10-11 06:42:47,5
2024-10-11 06:42:53,5
2024-10-11 06:43:01,5
2024-10-11 06:43:09,5
2024-10-11 06:43:18,5
2024-10-11 06:43:25,5
2024-10-11 06:43:33,5
2024-10-11 06:43:48,5
2024-10-11 06:44:14,5
2024-10-11 06:44:41,5
2024-10-11 06:44:48,5
2024-10-11 06:44:56,5
2024-10-11 06:45:04,5
2024-10-11 06:45:11,5
2024-10-11 06:45:20,5
2024-10-11 06:45:27,5
2024-10-11 06:45:46,5
2024-10-11 06:46:03,5
2024-10-11 06:46:12,5
2024-10-11 06:46:18,5
2024-10-11 06:46:27,5
2024-10-11 06:46:34,5
2024-10-11 06:46:52,5
2024-10-11 06:46:59,5
2024-10-11 06:47:22,4
2024-10-11 06:47:29,4
2024-10-11 06:47:51,4
2024-10-11 06:47:58,4
2024-10-11 06:48:07,4
2024-10-11 06:48:14,4
2024-10-11 06:48:23,4
2024-10-11 06:48:30,5
2024-10-11 06:48:38,5
2024-10-11 06:48:43,5
2024-10-11 06:49:03,5
2024-10-11 06:49:08,5
2024-10-11 06:49:27,5
2024-10-11 06:49:33,5
2024-10-11 06:49:59,5
2024-10-11 06:50:07,5
2024-10-11 06:50:22,5
2024-10-11 06:50:35,5
2024-10-11 06:50:43,5
2024-10-11 06:50:49,5
2024-10-11 06:51:04,5
2024-10-11 06:51:11,5
2024-10-11 06:51:18,5
2024-10-11 06:51:23,4
2024-10-11 06:51:32,4
2024-10-11 06:51:39,4
2024-10-11 06:51:48,4
2024-10-11 06:51:54,4
2024-10-11 06:52:04,4
2024-10-11 06:52:10,4
2024-10-11 06:52:18,4
2024-10-11 06:52:23,4
2024-10-11 06:52:42,4
2024-10-11 06:52:49,4
2024-10-11 06:52:58,4
2024-10-11 06:53:02,4
2024-10-11 06:53:33,5
2024-10-11 06:53:39,5
2024-10-11 06:53:54,5
2024-10-11 06:54:00,5
2024-10-11 06:54:09,5
2024-10-11 06:54:15,5
2024-10-11 06:54:24,5
2024-10-11 06:54:49,5
2024-10-11 06:54:58,5
2024-10-11 06:55:04,5
2024-10-11 06:55:19,5
2024-10-11 06:55:26,5
2024-10-11 06:55:35,5
2024-10-11 06:55:41,5
2024-10-11 06:55:56,5
2024-10-11 06:56:03,5
2024-10-11 06:56:20,5
2024-10-11 06:56:28,5
2024-10-11 06:56:37,4
2024-10-11 06:56:43,4
2024-10-11 06:56:53,4
2024-10-11 06:56:59,5
2024-10-11 06:57:13,5
2024-10-11 06:57:20,5
2024-10-11 06:57:28,5
2024-10-11 06:57:44,5
2024-10-11 06:58:01,5
2024-10-11 06:58:08,5
2024-10-11 06:58:16,5
2024-10-11 06:58:22,5
2024-10-11 06:58:31,5
2024-10-11 06:58:39,5
2024-10-11 06:58:47,5
2024-10-11 06:58:52,5
2024-10-11 06:59:21,5
2024-10-11 06:59:27,5
2024-10-11 06:59:46,5
2024-10-11 06:59:59,5
2024-10-11 07:00:08,5
2024-10-11 07:00:12,5
2024-10-11 07:00:28,4
2024-10-11 07:00:36,4
2024-10-11 07:00:45,5
2024-10-11 07:00:52,5
2024-10-11 07:01:00,5
2024-10-11 07:01:06,5
2024-10-11 07:01:15,5
2024-10-11 07:01:21,5
2024-10-11 07:01:28,5
2024-10-11 07:01:34,5
2024-10-11 07:01:43,5
2024-10-11 07:01:50,5
2024-10-11 07:02:00,5
2024-10-11 07:02:04,5
2024-10-11 07:02:13,4
2024-10-11 07:02:20,4
2024-10-11 07:02:29,5
2024-10-11 07:02:35,5
2024-10-11 07:02:44,5
2024-10-11 07:02:50,5
2024-10-11 07:02:57,5
2024-10-11 07:03:14,5
2024-10-11 07:03:23,5
2024-10-11 07:03:30,5
2024-10-11 07:03:48,5
2024-10-11 07:04:05,5
2024-10-11 07:04:23,4
2024-10-11 07:04:29,4
2024-10-11 07:04:38,4
2024-10-11 07:04:44,5
2024-10-11 07:04:53,5
2024-10-11 07:05:00,5
2024-10-11 07:05:08,5
2024-10-11 07:05:16,5
2024-10-11 07:05:24,5
2024-10-11 07:05:30,5
2024-10-11 07:05:39,5
2024-10-11 07:05:45,5
2024-10-11 07:05:53,4
2024-10-11 07:06:00,4
2024-10-11 07:06:17,4
2024-10-11 07:06:23,4
2024-10-11 07:06:32,4
2024-10-11 07:06:38,4
2024-10-11 07:06:46,4
2024-10-11 07:07:07,4
2024-10-11 07:07:25,5
2024-10-11 07:07:31,5
2024-10-11 07:07:37,5
2024-10-11 07:07:43,5
2024-10-11 07:07:51,5
2024-10-11 07:07:56,4
2024-10-11 07:08:16,4
2024-10-11 07:08:22,5
