Datetime,Relative_Humidity,Temperature,MC_PM25,NC_PM25,5_min_sample
2024-05-10 18:17:51,"51,17","30,93",6,47,0
2024-05-10 18:18:01,"51,19","30,93",6,45,0
2024-05-10 18:18:08,"51,16","30,95",6,45,0
2024-05-10 18:18:11,"51,1","30,99",6,45,0
2024-05-10 18:18:16,"51,06",31,6,46,0
2024-05-10 18:18:21,"50,99","31,04",6,47,0
2024-05-10 18:18:26,"50,98","31,04",6,47,0
2024-05-10 18:18:31,51,"31,04",6,48,0
2024-05-10 18:18:36,"50,98","31,03",6,47,0
2024-05-10 18:18:41,51,"31,04",6,46,0
2024-05-10 18:18:46,"50,94","31,03",6,45,0
2024-05-10 18:18:51,"50,93","31,06",6,44,0
2024-05-10 18:18:56,"50,91","31,06",6,46,0
2024-05-10 18:19:01,"50,87","31,07",6,48,0
2024-05-10 18:19:06,"50,89","31,05",6,48,0
2024-05-10 18:19:11,"50,83","31,06",6,47,0
2024-05-10 18:19:16,"50,87","31,07",6,47,0
2024-05-10 18:19:21,"50,84","31,07",6,47,0
2024-05-10 18:19:26,"50,84","31,06",6,45,0
2024-05-10 18:19:31,"50,86","31,04",6,45,0
2024-05-10 18:19:36,"50,87","31,02",6,44,0
2024-05-10 18:19:41,"50,88","31,04",6,44,0
2024-05-10 18:19:46,"50,9","31,07",6,45,0
2024-05-10 18:19:51,"50,87","31,07",6,46,0
2024-05-10 18:19:56,"50,84","31,06",6,47,0
2024-05-10 18:20:01,"50,88","31,08",6,45,6
2024-05-10 18:20:06,"50,87","31,04",6,44,0
2024-05-10 18:20:11,"50,89","31,05",6,42,0
2024-05-10 18:20:16,"50,88","31,03",5,41,0
2024-05-10 18:20:21,"50,87","31,03",6,42,0
2024-05-10 18:20:26,"50,91","31,02",6,42,0
2024-05-10 18:20:31,"50,94","31,01",6,43,0
2024-05-10 18:20:36,"50,97","31,02",6,44,0
2024-05-10 18:20:41,"50,94","30,99",6,45,0
2024-05-10 18:20:46,"50,98","30,98",6,45,0
2024-05-10 18:20:51,"50,98","30,96",6,47,0
2024-05-10 18:20:56,"51,02","30,94",6,48,0
2024-05-10 18:21:01,"51,08","30,95",6,48,0
2024-05-10 18:21:06,"51,08","30,92",6,45,0
2024-05-10 18:21:11,"51,1","30,93",6,43,0
2024-05-10 18:21:16,"51,1","30,91",6,44,0
2024-05-10 18:21:21,"51,17","30,93",6,46,0
2024-05-10 18:21:26,"51,13","30,91",6,46,0
2024-05-10 18:21:31,"51,11","30,9",6,46,0
2024-05-10 18:21:36,"51,17","30,9",6,46,0
2024-05-10 18:21:41,"51,16","30,89",6,45,0
2024-05-10 18:21:46,"51,15","30,91",6,45,0
2024-05-10 18:21:51,"51,21","30,91",6,44,0
2024-05-10 18:21:56,"51,22","30,92",6,44,0
2024-05-10 18:22:01,"51,22","30,91",6,44,0
2024-05-10 18:22:06,"51,19","30,9",6,46,0
2024-05-10 18:22:11,"51,26","30,91",6,48,0
2024-05-10 18:22:16,"51,22","30,88",6,48,0
2024-05-10 18:22:22,"51,2","30,88",6,48,0
2024-05-10 18:22:26,"51,21","30,9",6,49,0
2024-05-10 18:22:31,"51,2","30,91",7,51,0
2024-05-10 18:22:36,"51,18","30,9",7,51,0
2024-05-10 18:22:41,"51,21","30,9",7,51,0
2024-05-10 18:22:46,"51,2","30,9",7,52,0
2024-05-10 18:22:51,"51,22","30,91",7,50,0
2024-05-10 18:23:01,"51,25","30,91",6,47,0
2024-05-10 18:23:06,"51,24","30,9",6,47,0
2024-05-10 18:23:11,"51,27","30,88",6,48,0
2024-05-10 18:23:16,"51,25","30,91",6,48,0
2024-05-10 18:23:21,"51,28","30,92",7,49,0
2024-05-10 18:23:26,"51,23","30,91",7,50,0
2024-05-10 18:23:31,"51,2","30,92",7,50,0
2024-05-10 18:23:36,"51,18","30,91",7,51,0
2024-05-10 18:23:42,"51,22","30,9",7,51,0
2024-05-10 18:23:46,"51,21","30,91",7,50,0
2024-05-10 18:23:51,"51,15","30,9",7,50,0
2024-05-10 18:23:56,"51,15","30,92",6,48,0
2024-05-10 18:24:01,"51,14","30,92",6,47,0
2024-05-10 18:24:06,"51,12","30,89",6,48,0
2024-05-10 18:24:12,"51,16","30,91",6,48,0
2024-05-10 18:24:18,"51,13","30,9",6,47,0
2024-05-10 18:24:21,"51,15","30,89",6,44,0
2024-05-10 18:24:26,"51,18","30,91",5,41,0
2024-05-10 18:24:31,"51,15","30,93",5,40,0
2024-05-10 18:24:36,"51,14","30,91",5,40,0
2024-05-10 18:24:41,"51,23","30,87",5,40,0
2024-05-10 18:24:46,"51,26","30,84",6,42,0
2024-05-10 18:24:51,"51,3","30,85",6,42,0
2024-05-10 18:24:56,"51,28","30,85",6,42,0
2024-05-10 18:25:01,"51,3","30,84",6,44,6
2024-05-10 18:25:06,"51,36","30,84",6,46,0
2024-05-10 18:25:11,"51,38","30,81",6,48,0
2024-05-10 18:25:16,"51,41","30,81",6,49,0
2024-05-10 18:25:21,"51,39","30,82",6,48,0
2024-05-10 18:25:27,"51,42","30,81",6,47,0
2024-05-10 18:25:31,"51,41","30,79",6,46,0
2024-05-10 18:25:36,"51,44","30,8",6,46,0
2024-05-10 18:25:41,"51,39","30,84",6,47,0
2024-05-10 18:25:46,"51,35","30,84",6,48,0
2024-05-10 18:25:51,"51,35","30,86",6,47,0
2024-05-10 18:25:56,"51,38","30,85",6,45,0
2024-05-10 18:26:01,"51,36","30,86",6,45,0
2024-05-10 18:26:06,"51,39","30,84",6,47,0
2024-05-10 18:26:11,"51,38","30,81",6,48,0
2024-05-10 18:26:16,"51,43","30,82",6,47,0
2024-05-10 18:26:21,"51,43","30,78",6,45,0
2024-05-10 18:26:26,"51,45","30,79",6,45,0
2024-05-10 18:26:31,"51,47","30,76",6,45,0
2024-05-10 18:26:38,"51,5","30,77",6,43,0
2024-05-10 18:26:41,"51,5","30,76",5,41,0
2024-05-10 18:26:46,"51,53","30,77",5,41,0
2024-05-10 18:26:51,"51,5","30,75",6,42,0
2024-05-10 18:26:56,"51,56","30,75",6,42,0
2024-05-10 18:27:01,"51,56","30,73",6,42,0
2024-05-10 18:27:06,"51,6","30,73",6,43,0
2024-05-10 18:27:11,"51,61","30,74",6,43,0
2024-05-10 18:27:17,"51,59","30,78",6,44,0
2024-05-10 18:27:22,"51,58","30,76",6,44,0
2024-05-10 18:27:26,"51,59","30,74",6,45,0
2024-05-10 18:27:31,"51,57","30,76",6,47,0
2024-05-10 18:27:36,"51,64","30,74",6,46,0
2024-05-10 18:27:41,"51,61","30,78",6,46,0
2024-05-10 18:27:46,"51,61","30,74",6,45,0
2024-05-10 18:27:51,"51,61","30,75",6,44,0
2024-05-10 18:28:01,"51,65","30,76",5,41,0
2024-05-10 18:28:06,"51,65","30,74",5,40,0
2024-05-10 18:28:11,"51,59","30,75",5,40,0
2024-05-10 18:28:16,"51,58","30,75",5,41,0
2024-05-10 18:28:21,"51,66","30,75",6,42,0
2024-05-10 18:28:26,"51,68","30,73",6,44,0
2024-05-10 18:28:31,"51,66","30,74",6,45,0
2024-05-10 18:28:36,"51,64","30,74",6,47,0
2024-05-10 18:28:41,"51,68","30,74",6,48,0
2024-05-10 18:28:46,"51,69","30,72",6,48,0
2024-05-10 18:28:51,"51,71","30,7",6,48,0
2024-05-10 18:28:56,"51,7","30,73",6,46,0
2024-05-10 18:29:01,"51,67","30,71",6,46,0
2024-05-10 18:29:06,"51,71","30,73",6,46,0
2024-05-10 18:29:11,"51,72","30,71",6,44,0
2024-05-10 18:29:16,"51,71","30,71",6,44,0
2024-05-10 18:29:21,"51,76","30,69",6,45,0
2024-05-10 18:29:26,"51,77","30,67",6,46,0
2024-05-10 18:29:31,"51,78","30,67",6,44,0
2024-05-10 18:29:36,"51,81","30,67",6,43,0
2024-05-10 18:29:41,"51,84","30,66",6,42,0
2024-05-10 18:29:46,"51,83","30,67",6,42,0
2024-05-10 18:29:51,"51,87","30,66",6,42,0
2024-05-10 18:29:56,"51,87","30,67",6,42,0
2024-05-10 18:30:01,"51,87","30,66",6,43,6
2024-05-10 18:30:06,"51,86","30,66",6,42,0
2024-05-10 18:30:11,"51,91","30,65",6,42,0
2024-05-10 18:30:16,"51,88","30,65",5,41,0
2024-05-10 18:30:21,"51,9","30,65",6,44,0
2024-05-10 18:30:26,"51,91","30,68",6,47,0
2024-05-10 18:30:31,"51,85","30,66",6,47,0
2024-05-10 18:30:36,"51,91","30,67",6,47,0
2024-05-10 18:30:41,"51,86","30,67",6,45,0
2024-05-10 18:30:46,"51,85","30,69",6,45,0
2024-05-10 18:30:53,"51,84","30,67",6,46,0
2024-05-10 18:30:56,"51,84","30,67",6,45,0
2024-05-10 18:31:01,"51,83","30,65",6,43,0
2024-05-10 18:31:06,"51,89","30,67",6,42,0
2024-05-10 18:31:11,"51,87","30,64",5,41,0
2024-05-10 18:31:16,"51,87","30,63",6,42,0
2024-05-10 18:31:21,"51,88","30,65",6,42,0
2024-05-10 18:31:26,"51,85","30,66",6,42,0
2024-05-10 18:31:31,"51,84","30,62",5,41,0
2024-05-10 18:31:36,"51,88","30,62",6,42,0
2024-05-10 18:31:41,"51,92","30,61",6,43,0
2024-05-10 18:31:46,"51,91","30,64",6,42,0
2024-05-10 18:31:51,"51,88","30,61",6,43,0
2024-05-10 18:31:56,"51,89","30,61",6,44,0
2024-05-10 18:32:01,"51,9","30,64",6,44,0
2024-05-10 18:32:06,"51,87","30,64",6,43,0
2024-05-10 18:32:11,"51,88","30,6",6,44,0
2024-05-10 18:32:16,"51,93","30,61",6,44,0
2024-05-10 18:32:21,"51,93","30,61",6,45,0
2024-05-10 18:32:26,"51,89","30,6",6,46,0
2024-05-10 18:32:31,"51,92","30,6",6,48,0
2024-05-10 18:32:36,"51,89","30,6",6,47,0
2024-05-10 18:32:41,"51,93","30,61",6,45,0
2024-05-10 18:32:46,"51,89","30,6",6,44,0
2024-05-10 18:32:51,"51,99","30,59",6,44,0
2024-05-10 18:33:01,"51,97","30,56",6,44,0
2024-05-10 18:33:06,"51,97","30,59",6,43,0
2024-05-10 18:33:11,"51,95","30,59",6,42,0
2024-05-10 18:33:16,"51,96","30,58",6,42,0
2024-05-10 18:33:21,"51,96","30,6",6,43,0
2024-05-10 18:33:26,"51,98","30,59",6,44,0
2024-05-10 18:33:31,"51,93","30,57",6,44,0
2024-05-10 18:33:36,"51,98","30,55",6,44,0
2024-05-10 18:33:41,"51,98","30,58",6,43,0
2024-05-10 18:33:46,52,"30,57",6,44,0
2024-05-10 18:33:51,52,"30,57",6,44,0
2024-05-10 18:33:56,"51,98","30,57",6,44,0
2024-05-10 18:34:01,"51,97","30,56",6,44,0
2024-05-10 18:34:06,"51,97","30,55",6,44,0
2024-05-10 18:34:11,"51,98","30,59",6,44,0
2024-05-10 18:34:16,"51,97","30,56",6,42,0
2024-05-10 18:34:21,"51,95","30,56",5,41,0
2024-05-10 18:34:26,"51,99","30,55",5,40,0
2024-05-10 18:34:31,"51,99","30,55",5,39,0
2024-05-10 18:34:36,"52,01","30,54",5,39,0
2024-05-10 18:34:41,"51,95","30,57",5,40,0
2024-05-10 18:34:46,"51,97","30,56",5,41,0
2024-05-10 18:34:51,"51,98","30,56",6,42,0
2024-05-10 18:34:56,"52,01","30,55",6,43,0
2024-05-10 18:35:01,"52,03","30,57",6,44,6
2024-05-10 18:35:07,"51,96","30,54",6,45,0
2024-05-10 18:35:11,52,"30,56",6,43,0
2024-05-10 18:35:16,"51,96","30,55",6,42,0
2024-05-10 18:35:21,"51,94","30,59",5,40,0
2024-05-10 18:35:26,"51,98","30,53",5,40,0
2024-05-10 18:35:31,"52,03","30,56",5,40,0
2024-05-10 18:35:36,"51,98","30,56",5,41,0
2024-05-10 18:35:41,"51,97","30,55",5,40,0
2024-05-10 18:35:46,"51,99","30,57",5,40,0
2024-05-10 18:35:51,52,"30,53",5,41,0
2024-05-10 18:35:56,"52,11","30,42",5,41,0
2024-05-10 18:36:01,"52,33","30,37",6,42,0
2024-05-10 18:36:06,"52,49","30,26",6,42,0
2024-05-10 18:36:12,"52,7","30,2",5,41,0
2024-05-10 18:36:16,"52,81","30,2",5,40,0
2024-05-10 18:36:21,"52,81","30,21",5,40,0
2024-05-10 18:36:26,"52,79","30,18",5,39,0
2024-05-10 18:36:31,"52,83","30,17",5,39,0
2024-05-10 18:36:36,"52,88","30,16",5,37,0
2024-05-10 18:36:41,"52,86","30,15",5,38,0
2024-05-10 18:36:46,"52,88","30,14",5,39,0
2024-05-10 18:36:51,"52,89","30,15",5,41,0
2024-05-10 18:36:56,"52,89","30,13",6,42,0
2024-05-10 18:37:01,"52,87","30,15",6,45,0
2024-05-10 18:37:06,"52,8","30,19",6,45,0
2024-05-10 18:37:11,"52,73","30,24",6,46,0
2024-05-10 18:37:16,"52,68","30,24",6,47,0
2024-05-10 18:37:21,"52,6","30,27",6,47,0
2024-05-10 18:37:26,"52,55","30,28",6,46,0
2024-05-10 18:37:31,"52,53","30,29",6,46,0
2024-05-10 18:37:36,"52,55","30,27",6,45,0
2024-05-10 18:37:41,"52,6","30,3",5,41,0
2024-05-10 18:37:46,"52,56","30,31",5,40,0
2024-05-10 18:37:51,"52,5","30,33",5,40,0
2024-05-10 18:38:01,"52,46","30,31",5,38,0
2024-05-10 18:38:06,"52,5","30,32",5,36,0
2024-05-10 18:38:11,"52,48","30,3",5,37,0
2024-05-10 18:38:16,"52,5","30,3",5,38,0
2024-05-10 18:38:21,"52,5","30,31",5,38,0
2024-05-10 18:38:26,"52,46","30,29",5,39,0
2024-05-10 18:38:31,"52,57","30,24",5,40,0
2024-05-10 18:38:36,"52,64","30,27",6,42,0
2024-05-10 18:38:41,"52,61","30,29",6,43,0
2024-05-10 18:38:46,"52,62","30,26",5,41,0
2024-05-10 18:38:51,"52,66","30,27",5,41,0
2024-05-10 18:38:56,"52,76","30,28",5,41,0
2024-05-10 18:39:01,"52,68","30,24",5,41,0
2024-05-10 18:39:06,"52,74","30,19",5,40,0
2024-05-10 18:39:11,"52,78","30,16",5,37,0
2024-05-10 18:39:16,"52,94","30,12",5,37,0
2024-05-10 18:39:22,"53,08","30,07",5,38,0
2024-05-10 18:39:26,"53,15","30,07",5,38,0
2024-05-10 18:39:31,"53,11","30,09",5,37,0
2024-05-10 18:39:36,"53,07","30,12",5,38,0
2024-05-10 18:39:41,"53,04","30,12",5,38,0
2024-05-10 18:39:46,"52,94","30,16",5,38,0
2024-05-10 18:39:51,"52,96","30,18",5,40,0
2024-05-10 18:39:56,"52,91","30,18",5,40,0
2024-05-10 18:40:01,"52,89","30,16",5,40,5
2024-05-10 18:40:06,"53,08","30,11",5,40,0
2024-05-10 18:40:11,"53,22","30,07",5,41,0
2024-05-10 18:40:16,"53,29","30,07",6,42,0
2024-05-10 18:40:21,"53,64","30,08",6,42,0
2024-05-10 18:40:26,"53,39","30,1",6,42,0
2024-05-10 18:40:31,"53,27","30,08",5,40,0
2024-05-10 18:40:36,"53,25","30,1",5,39,0
2024-05-10 18:40:47,"53,21","30,12",5,36,0
2024-05-10 18:40:51,"53,24","30,1",5,37,0
2024-05-10 18:40:57,"53,26","30,07",5,37,0
2024-05-10 18:41:02,"53,32","30,07",5,37,0
2024-05-10 18:41:07,"53,34","30,08",5,35,0
2024-05-10 18:41:11,"53,34","30,05",5,36,0
2024-05-10 18:41:16,"53,39","30,04",5,39,0
2024-05-10 18:41:22,"53,44","30,03",6,42,0
2024-05-10 18:41:27,"53,47","30,02",6,43,0
2024-05-10 18:41:31,"53,38","30,02",6,43,0
2024-05-10 18:41:36,"53,42","30,01",6,43,0
2024-05-10 18:41:41,"53,42","30,01",6,43,0
2024-05-10 18:41:47,"53,44",30,6,42,0
2024-05-10 18:41:51,"53,42","29,98",5,41,0
2024-05-10 18:41:56,"53,41","29,98",5,40,0
2024-05-10 18:42:02,"53,44","29,98",5,40,0
2024-05-10 18:42:06,"53,42",30,5,41,0
